uid1,uid2,ds,dt,tile_hash,dist_apart,time_diff,lat1,lat2,lon1,lon2,t1,t2
000,003,1000,1200,lat39.992673209358124_lon116.32187065132273_t1238470800,0.0,0.0,39.999823,39.999823,116.327349,116.327349,1238471401.000001,1238471401.000001
000,003,1000,1200,lat40.00167140971805_lon116.32187065132273_t1238470800,0.0,0.0,40.001681,40.001681,116.326722,116.326722,1238471510.999996,1238471510.999996
000,003,1000,1200,lat40.00167140971805_lon116.32187065132273_t1238472000,0.0,0.0,40.010548,40.010548,116.322154,116.322154,1238472266.000002,1238472266.000002
000,003,1000,1200,lat40.00167140971805_lon116.3101852075176_t1238472000,0.0,0.0,40.010593,40.010593,116.32186,116.32186,1238472281.000001,1238472281.000001
000,003,1000,1200,lat40.01066961007798_lon116.3101852075176_t1238472000,0.0,0.0,40.010712,40.010712,116.321637,116.321637,1238472290.999998,1238472290.999998
000,003,1000,1200,lat40.00167140971805_lon116.32187065132273_t1238473200,0.0,0.0,40.009621,40.009621,116.322109,116.322109,1238473200.999998,1238473200.999998
000,003,1000,1200,lat39.992673209358124_lon116.32187065132273_t1238473200,0.0,0.0,40.001606,40.001606,116.3245,116.3245,1238473640.999998,1238473640.999998
000,003,1000,1200,lat39.992673209358124_lon116.32187065132273_t1238488800,0.0,0.0,39.999425,39.999425,116.325204,116.325204,1238489789.999996,1238489789.999996
000,003,1000,1200,lat40.00167140971805_lon116.32187065132273_t1238488800,0.0,0.0,40.001732,40.001732,116.324717,116.324717,1238489879.999999,1238489879.999999
000,003,1000,1200,lat40.00167140971805_lon116.32187065132273_t1238490000,0.0,0.0,40.006842,40.006842,116.324918,116.324918,1238490000.0,1238490000.0
000,003,1000,1200,lat40.01066961007798_lon116.32187065132273_t1238490000,0.0,0.0,40.010739,40.010739,116.324516,116.324516,1238490120.000001,1238490120.000001
000,003,1000,1200,lat40.01066961007798_lon116.32187065132273_t1238491200,0.0,0.0,40.010744,40.010744,116.323254,116.323254,1238491740.000001,1238491740.000001
000,003,1000,1200,lat40.00167140971805_lon116.32187065132273_t1238491200,0.0,0.0,40.010591,40.010591,116.323009,116.323009,1238491745.000004,1238491745.000004
000,003,1000,1200,lat40.00167140971805_lon116.3101852075176_t1238491200,0.0,0.0,40.009481,40.009481,116.321777,116.321777,1238491884.999997,1238491884.999997
000,003,1000,1200,lat39.992673209358124_lon116.3101852075176_t1238491200,0.0,0.0,40.001628,40.001628,116.321656,116.321656,1238492295.0,1238492295.0
000,003,1000,1200,lat39.992673209358124_lon116.32187065132273_t1238491200,0.0,0.0,39.999799,39.999799,116.321871,116.321871,1238492365.000002,1238492365.000002
000,003,1000,1200,lat39.992673209358124_lon116.3101852075176_t1238492400,0.0,0.0,39.999299,39.999299,116.321812,116.321812,1238492400.000002,1238492400.000002
000,003,1000,1200,lat39.992673209358124_lon116.32187065132273_t1238492400,0.0,0.0,39.998661,39.998661,116.321875,116.321875,1238492430.0,1238492430.0
000,003,1000,1200,lat39.9836750089982_lon116.32187065132273_t1238492400,0.0,0.0,39.992484,39.992484,116.322734,116.322734,1238492709.999997,1238492709.999997
000,003,1000,1200,lat39.9836750089982_lon116.3101852075176_t1238492400,0.0,0.0,39.991451,39.991451,116.3218,116.3218,1238492790.000003,1238492790.000003
000,037,1000,1200,lat39.9836750089982_lon116.3101852075176_t1238492400,1290.233308895774,388.9999990463257,39.991451,39.98394,116.3218,116.3102566,1238492790.000003,1238492401.000004
003,037,1000,1200,lat39.9836750089982_lon116.3101852075176_t1238492400,1290.233308895774,388.9999990463257,39.991451,39.98394,116.3218,116.3102566,1238492790.000003,1238492401.000004
000,003,1000,1200,lat39.9836750089982_lon116.3101852075176_t1238494800,0.0,0.0,39.990619,39.990619,116.317358,116.317358,1238495015.000002,1238495015.000002
000,003,1000,1200,lat39.9836750089982_lon116.3101852075176_t1238496000,0.0,0.0,39.990717,39.990717,116.317366,116.317366,1238496004.999999,1238496004.999999
000,003,1000,1200,lat39.9836750089982_lon116.3101852075176_t1238498400,0.0,0.0,39.990671,39.990671,116.317251,116.317251,1238499108.000003,1238499108.000003
000,003,1000,1200,lat40.01066961007798_lon116.3101852075176_t1238562000,0.0,0.0,40.010742,40.010742,116.312355,116.312355,1238562366.999999,1238562366.999999
000,003,1000,1200,lat40.00167140971805_lon116.3101852075176_t1238562000,0.0,0.0,40.010649,40.010649,116.312184,116.312184,1238562372.000001,1238562372.000001
000,003,1000,1200,lat40.00167140971805_lon116.3101852075176_t1238563200,0.0,0.0,40.003501,40.003501,116.321697,116.321697,1238563202.000003,1238563202.000003
000,003,1000,1200,lat40.00167140971805_lon116.32187065132273_t1238563200,0.0,0.0,40.00348,40.00348,116.321897,116.321897,1238563206.999996,1238563206.999996
000,003,1000,1200,lat39.992673209358124_lon116.32187065132273_t1238563200,0.0,0.0,40.001645,40.001645,116.326734,116.326734,1238563357.000004,1238563357.000004
000,003,1000,1200,lat39.992673209358124_lon116.32187065132273_t1238575200,0.0,0.0,39.999769,39.999769,116.327065,116.327065,1238576212.999996,1238576212.999996
000,003,1000,1200,lat40.00167140971805_lon116.32187065132273_t1238575200,0.0,0.0,40.00169,40.00169,116.326507,116.326507,1238576343.000002,1238576343.000002
000,003,1000,1200,lat40.00167140971805_lon116.32187065132273_t1238576400,0.0,0.0,40.002203,40.002203,116.325287,116.325287,1238576402.999998,1238576402.999998
000,003,1000,1200,lat40.00167140971805_lon116.3101852075176_t1238576400,0.0,0.0,40.006686,40.006686,116.321723,116.321723,1238576622.999999,1238576622.999999
000,003,1000,1200,lat40.00167140971805_lon116.3101852075176_t1238577600,0.0,0.0,40.006801,40.006801,116.317153,116.317153,1238578758.000003,1238578758.000003
000,003,1000,1200,lat40.00167140971805_lon116.3101852075176_t1238578800,0.0,0.0,40.006753,40.006753,116.31676,116.31676,1238578803.0,1238578803.0
000,003,1000,1200,lat40.00167140971805_lon116.3101852075176_t1238581200,0.0,0.0,40.007159,40.007159,116.320626,116.320626,1238581342.999996,1238581342.999996
000,003,1000,1200,lat39.992673209358124_lon116.3101852075176_t1238581200,0.0,0.0,40.001503,40.001503,116.321686,116.321686,1238581643.000002,1238581643.000002
000,003,1000,1200,lat39.992673209358124_lon116.32187065132273_t1238581200,0.0,0.0,39.999883,39.999883,116.321921,116.321921,1238581697.999996,1238581697.999996
000,003,1000,1200,lat40.00167140971805_lon116.3101852075176_t1238617200,0.0,0.0,40.007409,40.007409,116.321086,116.321086,1238617411.000004,1238617411.000004
000,003,1000,1200,lat39.992673209358124_lon116.32187065132273_t1238652000,0.0,0.0,40.000102,40.000102,116.327021,116.327021,1238652452.000001,1238652452.000001
000,003,1000,1200,lat40.00167140971805_lon116.32187065132273_t1238652000,0.0,0.0,40.002471,40.002471,116.327546,116.327546,1238652461.999998,1238652461.999998
000,003,1000,1200,lat39.992673209358124_lon116.32187065132273_t1238665200,0.0,0.0,39.999998,39.999998,116.327329,116.327329,1238665290.999998,1238665290.999998
000,004,1000,1200,lat39.992673209358124_lon116.32187065132273_t1238665200,11.678263475166217,1.000002145767212,39.999998,39.999893,116.327329,116.327326,1238665290.999998,1238665289.999996
003,004,1000,1200,lat39.992673209358124_lon116.32187065132273_t1238665200,11.678263475166217,1.000002145767212,39.999998,39.999893,116.327329,116.327326,1238665290.999998,1238665289.999996
000,003,1000,1200,lat40.00167140971805_lon116.32187065132273_t1238665200,0.0,0.0,40.001674,40.001674,116.324549,116.324549,1238665545.999999,1238665545.999999
000,004,1000,1200,lat40.00167140971805_lon116.32187065132273_t1238665200,6.28490357510021,25.99999713897705,40.001674,40.00173,116.324549,116.324559,1238665545.999999,1238665520.000002
003,004,1000,1200,lat40.00167140971805_lon116.32187065132273_t1238665200,6.28490357510021,25.99999713897705,40.001674,40.00173,116.324549,116.324559,1238665545.999999,1238665520.000002
000,003,1000,1200,lat40.01066961007798_lon116.32187065132273_t1238665200,0.0,0.0,40.010788,40.010788,116.322644,116.322644,1238666006.000001,1238666006.000001
000,003,1000,1200,lat40.00167140971805_lon116.32187065132273_t1238666400,0.0,0.0,40.010623,40.010623,116.322467,116.322467,1238666400.999996,1238666400.999996
000,004,1000,1200,lat40.00167140971805_lon116.32187065132273_t1238666400,76.40463397623297,740.0000081062317,40.010623,40.009936,116.322467,116.322484,1238666400.999996,1238667141.000004
003,004,1000,1200,lat40.00167140971805_lon116.32187065132273_t1238666400,76.40463397623297,740.0000081062317,40.010623,40.009936,116.322467,116.322484,1238666400.999996,1238667141.000004
000,003,1000,1200,lat40.01066961007798_lon116.32187065132273_t1238666400,0.0,0.0,40.010716,40.010716,116.322715,116.322715,1238666415.999995,1238666415.999995
000,003,1000,1200,lat40.00167140971805_lon116.3101852075176_t1238666400,0.0,0.0,40.010127,40.010127,116.321868,116.321868,1238667086.000002,1238667086.000002
000,003,1000,1200,lat40.00167140971805_lon116.32187065132273_t1238667600,0.0,0.0,40.002399,40.002399,116.325568,116.325568,1238667600.999998,1238667600.999998
000,004,1000,1200,lat40.00167140971805_lon116.32187065132273_t1238667600,21.513287754497103,2.0000038146972656,40.002399,40.002412,116.325568,116.325316,1238667600.999998,1238667603.000002
003,004,1000,1200,lat40.00167140971805_lon116.32187065132273_t1238667600,21.513287754497103,2.0000038146972656,40.002399,40.002412,116.325568,116.325316,1238667600.999998,1238667603.000002
000,003,1000,1200,lat39.992673209358124_lon116.32187065132273_t1238667600,0.0,0.0,40.001603,40.001603,116.326518,116.326518,1238667661.000002,1238667661.000002
000,004,1000,1200,lat39.992673209358124_lon116.32187065132273_t1238667600,6.771988397925067,3.000006914138794,40.001603,40.00166,116.326518,116.32649,1238667661.000002,1238667657.999995
000,030,1000,1200,lat39.992673209358124_lon116.32187065132273_t1238667600,844.831779992721,355.9999940395355,40.001603,39.994098,116.326518,116.328063,1238667661.000002,1238668016.999996
003,004,1000,1200,lat39.992673209358124_lon116.32187065132273_t1238667600,6.771988397925067,3.000006914138794,40.001603,40.00166,116.326518,116.32649,1238667661.000002,1238667657.999995
003,030,1000,1200,lat39.992673209358124_lon116.32187065132273_t1238667600,844.831779992721,355.9999940395355,40.001603,39.994098,116.326518,116.328063,1238667661.000002,1238668016.999996
004,030,1000,1200,lat39.992673209358124_lon116.32187065132273_t1238667600,851.4651588466714,359.0000009536743,40.00166,39.994098,116.32649,116.328063,1238667657.999995,1238668016.999996
000,003,1000,1200,lat40.00167140971805_lon116.3101852075176_t1238671200,0.0,0.0,40.0028,40.0028,116.32082,116.32082,1238671924.999998,1238671924.999998
000,030,1000,1200,lat40.00167140971805_lon116.3101852075176_t1238671200,138.84214696928495,43.00000214576721,40.0028,40.001724,116.32082,116.321647,1238671924.999998,1238671881.999996
003,030,1000,1200,lat40.00167140971805_lon116.3101852075176_t1238671200,138.84214696928495,43.00000214576721,40.0028,40.001724,116.32082,116.321647,1238671924.999998,1238671881.999996
000,003,1000,1200,lat40.00167140971805_lon116.3101852075176_t1238672400,0.0,0.0,40.009921,40.009921,116.314792,116.314792,1238672405.000002,1238672405.000002
000,030,1000,1200,lat40.00167140971805_lon116.3101852075176_t1238672400,37.64414867276968,2.9999988079071045,40.009921,40.009583,116.314792,116.314817,1238672405.000002,1238672402.000003
003,030,1000,1200,lat40.00167140971805_lon116.3101852075176_t1238672400,37.64414867276968,2.9999988079071045,40.009921,40.009583,116.314792,116.314817,1238672405.000002,1238672402.000003
000,003,1000,1200,lat40.00167140971805_lon116.3101852075176_t1238673600,0.0,0.0,40.008126,40.008126,116.319647,116.319647,1238673600.0,1238673600.0
000,030,1000,1200,lat40.00167140971805_lon116.3101852075176_t1238673600,7.052332910069677,40.99999690055847,40.008126,40.008145,116.319647,116.319568,1238673600.0,1238673640.999997
003,030,1000,1200,lat40.00167140971805_lon116.3101852075176_t1238673600,7.052332910069677,40.99999690055847,40.008126,40.008145,116.319647,116.319568,1238673600.0,1238673640.999997
000,003,1000,1200,lat40.00167140971805_lon116.3101852075176_t1238684400,0.0,0.0,40.007662,40.007662,116.319699,116.319699,1238685292.999996,1238685292.999996
000,030,1000,1200,lat40.00167140971805_lon116.3101852075176_t1238684400,24.517174625685744,19.999992847442627,40.007662,40.007693,116.319699,116.319984,1238685292.999996,1238685273.000003
003,030,1000,1200,lat40.00167140971805_lon116.3101852075176_t1238684400,24.517174625685744,19.999992847442627,40.007662,40.007693,116.319699,116.319984,1238685292.999996,1238685273.000003
000,003,1000,1200,lat40.00167140971805_lon116.3101852075176_t1238685600,0.0,0.0,40.009926,40.009926,116.314953,116.314953,1238685602.999999,1238685602.999999
000,030,1000,1200,lat40.00167140971805_lon116.3101852075176_t1238685600,8.557833874184722,1.9999959468841553,40.009926,40.009943,116.314953,116.315051,1238685602.999999,1238685601.000003
003,030,1000,1200,lat40.00167140971805_lon116.3101852075176_t1238685600,8.557833874184722,1.9999959468841553,40.009926,40.009943,116.314953,116.315051,1238685602.999999,1238685601.000003
000,003,1000,1200,lat39.992673209358124_lon116.3101852075176_t1238685600,0.0,0.0,40.00147,40.00147,116.321593,116.321593,1238686303.000003,1238686303.000003
000,030,1000,1200,lat39.992673209358124_lon116.3101852075176_t1238685600,25.30099547106109,1.000002145767212,40.00147,40.001651,116.321593,116.321773,1238686303.000003,1238686302.000001
003,030,1000,1200,lat39.992673209358124_lon116.3101852075176_t1238685600,25.30099547106109,1.000002145767212,40.00147,40.001651,116.321593,116.321773,1238686303.000003,1238686302.000001
000,003,1000,1200,lat39.992673209358124_lon116.32187065132273_t1238685600,0.0,0.0,39.99979,39.99979,116.322118,116.322118,1238686353.000003,1238686353.000003
000,030,1000,1200,lat39.992673209358124_lon116.32187065132273_t1238685600,114.26063226831961,28.000002145767212,39.99979,40.0008,116.322118,116.321871,1238686353.000003,1238686325.000001
003,030,1000,1200,lat39.992673209358124_lon116.32187065132273_t1238685600,114.26063226831961,28.000002145767212,39.99979,40.0008,116.322118,116.321871,1238686353.000003,1238686325.000001
000,003,1000,1200,lat40.00167140971805_lon116.32187065132273_t1238685600,0.0,0.0,40.001749,40.001749,116.326419,116.326419,1238686653.000001,1238686653.000001
000,003,1000,1200,lat39.992673209358124_lon116.3101852075176_t1238720400,0.0,0.0,40.00152,40.00152,116.311859,116.311859,1238721417.0,1238721417.0
000,003,1000,1200,lat40.00167140971805_lon116.3101852075176_t1238720400,0.0,0.0,40.001797,40.001797,116.312616,116.312616,1238721472.999996,1238721472.999996
000,030,1000,1200,lat40.00167140971805_lon116.3101852075176_t1238720400,979.2275338791808,355.0000009536743,40.001797,40.010157,116.312616,116.31623,1238721472.999996,1238721117.999995
003,030,1000,1200,lat40.00167140971805_lon116.3101852075176_t1238720400,979.2275338791808,355.0000009536743,40.001797,40.010157,116.312616,116.31623,1238721472.999996,1238721117.999995
000,003,1000,1200,lat40.00167140971805_lon116.3101852075176_t1238721600,0.0,0.0,40.004578,40.004578,116.314774,116.314774,1238721603.000002,1238721603.000002
000,030,1000,1200,lat40.00167140971805_lon116.3101852075176_t1238721600,544.6957566726205,0.0,40.004578,40.004891,116.314774,116.321156,1238721603.000002,1238721603.000002
003,030,1000,1200,lat40.00167140971805_lon116.3101852075176_t1238721600,544.6957566726205,0.0,40.004578,40.004891,116.314774,116.321156,1238721603.000002,1238721603.000002
000,003,1000,1200,lat40.00167140971805_lon116.32187065132273_t1238731200,0.0,0.0,40.006715,40.006715,116.322996,116.322996,1238731740.999997,1238731740.999997
000,030,1000,1200,lat40.00167140971805_lon116.32187065132273_t1238731200,283.9864437964259,540.999993801117,40.006715,40.006055,116.322996,116.326217,1238731740.999997,1238731200.000003
003,030,1000,1200,lat40.00167140971805_lon116.32187065132273_t1238731200,283.9864437964259,540.999993801117,40.006715,40.006055,116.322996,116.326217,1238731740.999997,1238731200.000003
000,003,1000,1200,lat40.00167140971805_lon116.32187065132273_t1238734800,0.0,0.0,40.006289,40.006289,116.325515,116.325515,1238735674.999996,1238735674.999996
000,003,1000,1200,lat40.00167140971805_lon116.3101852075176_t1238734800,0.0,0.0,40.006948,40.006948,116.321686,116.321686,1238735805.000002,1238735805.000002
